"ID","TARGET"
672,0.0114721004608486
675,0.0108725789384218
676,0.0402952376467662
677,0.0224943833347378
678,0.0113666250896188
680,0.00864263517923076
683,0.179121861927962
684,0.0120985726246235
685,0.0270762592254897
691,0.0714195606600309
693,0.00850469384201701
696,0.00808621678387015
698,0.00777250117529978
699,0.0109882199697607
700,0.0191103227050566
703,0.0112997677835139
704,0.0287235618266383
705,0.0084642257240266
707,0.220307001179052
709,0.0569895443499264
711,0.2304520044421
713,0.0102025172515883
716,0.00757865288508619
719,0.00758047262309648
721,0.008252014375906
722,0.0109741045988287
723,0.0181625210354736
724,0.00903969835775773
727,0.00784970899214563
728,0.0089687828735378
729,0.00772505183321834
733,0.00883998071728908
736,0.0174382680915406
739,0.0350417837008349
742,0.264319820159813
743,0.0154924654262148
744,0.0103132968959945
745,0.265575026935903
747,0.0146631098684473
749,0.0264780246060168
750,0.017423590499131
751,0.0234462009665057
752,0.00868568399063293
755,0.00931049128194673
756,0.00798172415791449
762,0.0257846611707903
763,0.0338404724080118
764,0.013768296361334
765,0.0154499139084926
766,0.00920286896612552
769,0.0173839264012213
770,0.134605620467728
773,0.00852462408429208
774,0.0373249291020385
776,0.01140972814617
777,0.00968952848743482
778,0.0116390823264947
779,0.00894437118348851
780,0.00753080898080875
781,0.0233360502377809
786,0.0337358106113839
788,0.00989776909936701
794,0.0137011345146636
796,0.200707876458052
801,0.0915595751707353
802,0.0170226782582407
803,0.0118647120353153
804,0.00787472666385424
805,0.00788361563870859
809,0.0176268645057824
810,0.0821490365765757
817,0.0128157740696373
819,0.0208202922432692
821,0.00814634187129514
824,0.214314418707627
825,0.0158741231894991
826,0.180947763113
830,0.0137670078505112
831,0.0275369595257203
832,0.0099280962853511
833,0.0145973533289759
837,0.0132291863335232
839,0.00746381121525899
840,0.0104984686273418
841,0.0198911814031465
842,0.0107666818341183
843,0.010435843179917
844,0.0587033159051238
845,0.0106333739355017
848,0.0275616326547462
853,0.0216709728888542
854,0.00751875033702233
855,0.00770373843020501
856,0.0162171688126543
861,0.0106476654744706
865,0.0162925455183701
866,0.00750409176873336
867,0.0100711256397725
870,0.00989357315452064
871,0.0401693216721756
872,0.00876386612867679
873,0.010441617260251
874,0.0360816258660159
875,0.00883595869263561
876,0.0131403221128723
879,0.0108002378856913
880,0.00763414818059749
883,0.0112265129916181
884,0.00903927189897499
886,0.0149666040235978
890,0.00754239044075514
892,0.0217162470162314
893,0.0508179545208442
894,0.0298759113986667
895,0.018204359963089
896,0.0202902077077437
897,0.00822621576142761
899,0.153504787777334
900,0.0111502130532485
901,0.010037930585227
902,0.250692059392602
905,0.0132753320517101
912,0.0550286043543441
914,0.253524661228512
915,0.0476945074845493
917,0.0520610916081926
918,0.00782736010341607
919,0.00869579016108136
921,0.00789270464292762
922,0.0131175575488417
923,0.00986140753565138
926,0.00782350086970541
929,0.0164836962977697
930,0.0086122139759466
931,0.0364274079863829
937,0.00773723339608414
938,0.0132587841905658
939,0.0224748316035938
941,0.0184894981853821
946,0.0124807530247827
947,0.0282862710581331
950,0.00895017232218466
951,0.0078860944584181
952,0.0128810041286866
953,0.0165258597156606
954,0.00770081096118036
955,0.00918452987641492
956,0.217896714837462
957,0.0299835428096412
960,0.0231189203814509
963,0.335313456250792
966,0.0214821688384485
969,0.0218400741878309
971,0.0112973032641176
972,0.00794178396364459
975,0.0158956326961111
980,0.013422158270664
982,0.0858257237404832
983,0.00857672735474497
985,0.0514042647817125
987,0.0119841246711436
988,0.0116622098774473
991,0.00966509029490135
992,0.00763456610864866
995,0.142742187134613
996,0.00885298915424569
998,0.0078251176673837
1001,0.204808062053281
1002,0.00858528435105005
1004,0.0101570597467986
1005,0.0412598553638491
1010,0.00757019627040895
1011,0.00802507780543837
1012,0.00756432795448796
1013,0.0215716756544281
1014,0.0156603912469907
1015,0.0371639964770157
1016,0.00926682752354534
1022,0.00829003535708829
1023,0.0236080638366472
1024,0.00803056635413148
1025,0.0108134635098893
1026,0.166963948371902
1028,0.0104314560416153
1029,0.0167302623296514
1032,0.0819577093197303
1034,0.0252997164740758
1036,0.00902780592022617
1037,0.00934967411589642
1039,0.106835843452321
1042,0.00899192271545501
1045,0.0170023980984934
1046,0.0251074349388569
1050,0.0118699074565806
1052,0.0171033609013906
1055,0.0101641110785175
1057,0.0170803647080816
1058,0.00825008603543026
1060,0.0075506882640659
1062,0.00811013074263255
1063,0.021570574177684
1064,0.0264436271947125
1065,0.0138253046944288
1066,0.011893383182508
1067,0.175087804092082
1068,0.0286484643967206
1070,0.0938388696477648
1072,0.0129934520246782
1077,0.238670397130162
1078,0.00949009543370988
1079,0.00796314544047567
1081,0.0270609404330277
1082,0.197283732458842
1093,0.0141344990758619
1094,0.0233713902497762
1102,0.0218558366523486
1103,0.0907583563397544
1106,0.0147384489160862
1107,0.271703891176061
1112,0.0301998373313408
1113,0.00765854165315813
1114,0.0203770159033352
1116,0.00883361310094075
1118,0.0140234241936229
1120,0.0138256215418852
1121,0.0192036496814645
1128,0.0224109776756996
1130,0.0559805533904736
1132,0.00837518781694791
1135,0.0140985134515189
1138,0.0513061459348782
1139,0.00843317197839805
1141,0.0116789705892494
1143,0.185506265152327
1146,0.172141641702202
1148,0.0106745788027288
1149,0.0171534775116901
1151,0.00948595760430813
1152,0.0126341488872966
1153,0.00842184699884719
1155,0.0221527510310605
1157,0.00804664200684782
1160,0.0213155413072142
1161,0.0117168436925347
1162,0.014720862535811
1164,0.0637579871994774
1168,0.0127502130133894
1169,0.00892553846103043
1174,0.136626772601073
1176,0.00940448914834642
1177,0.271983265014975
1178,0.0138415526793231
1180,0.0162155988505965
1181,0.034033075206396
1182,0.0407750389064051
1185,0.00987508013778341
1190,0.0128537634160645
1194,0.00782625551700283
1196,0.0196957586939546
1199,0.0100372919092974
1200,0.0140668240673985
1201,0.0110190490172713
1202,0.038403299486114
1206,0.350025679164932
1207,0.0119291339747296
1208,0.00774145441609361
1212,0.0288873866889367
1216,0.00787373512876191
1219,0.0105230083949493
1221,0.00875436604047814
1222,0.00758414692183976
1225,0.00987061772451534
1227,0.00917894771979383
1230,0.0231341352423331
1231,0.0105205993600935
1232,0.00859224941331885
1233,0.00849570082444349
1234,0.0458713946349315
1235,0.0106439274394427
1236,0.129493679574001
1237,0.00992780422476322
1238,0.0466030597064642
1239,0.014600783167631
1240,0.0291841027245289
1241,0.00794914717893762
1244,0.0239471706393929
1245,0.0246243764936399
1247,0.00902056944390917
1250,0.0175497204330735
1251,0.00838954418104131
1257,0.00839356317303539
1259,0.00754353396074321
1266,0.0575848804784874
1267,0.256516438669787
1268,0.00954061379322656
1270,0.360470372129009
1272,0.0131308111500127
1273,0.106048473900314
1276,0.0285599247592487
1278,0.00767092547578619
1279,0.0281599453766716
1283,0.0233412796160183
1284,0.0110767319580333
1286,0.0113387639037205
1289,0.0158341754508973
1290,0.00810922086614938
1292,0.010574618389918
1293,0.0169891442468501
1294,0.068741943590361
1296,0.0525543100147328
1298,0.00830413526675336
1299,0.109644628623731
1301,0.0107756677055048
1304,0.0435520686019381
1306,0.0114372429925965
1308,0.0526857456783878
1310,0.0188335653839732
1311,0.00886366835289959
1312,0.0583481464696784
1315,0.00766612753648527
1318,0.0404170833550586
1319,0.0139291621023907
1320,0.00778958576567213
1323,0.0101712038559451
1324,0.0144210542650243
1325,0.0217926567131429
1326,0.0101597117915743
1329,0.238195349619134
1331,0.0788818538137787
1332,0.0133947074356664
1335,0.0079798380555774
1336,0.20398209701228
1338,0.02790981596904
1340,0.0756897128514466
1342,0.0075926449035211
1345,0.0100523979808564
1347,0.00775370121772885
1349,0.0110620136058585
1350,0.0305507551635536
1351,0.00869960631529025
1354,0.00905175102896742
1355,0.0120478986782713
1356,0.0101293897725471
1359,0.0223433396505569
1361,0.299642549965567
1362,0.223788260483845
1363,0.180268735720962
1365,0.00937909368308721
1366,0.0204363266302012
1367,0.0179193910390151
1368,0.00817591733992736
1369,0.00926716300439842
1370,0.0167977961056634
1371,0.0161623390838454
1372,0.101542593589901
1374,0.0156638700412683
1375,0.105457639128783
1376,0.0341060461094099
1379,0.00898559493600038
1380,0.00874597251510636
1383,0.0106745788027288
1387,0.0518550177096203
1388,0.0809265133260955
1389,0.0119346385502865
1390,0.0299796015591845
1394,0.0205148062820004
1396,0.180765357767035
1397,0.0225716754910251
1399,0.010384582643345
1400,0.0129300998320518
1402,0.157461488921251
1403,0.0269364727217256
1404,0.0493610863028662
1405,0.0419113473955399
1407,0.0209377442315129
1409,0.00808907004064321
1413,0.0076456256381594
1415,0.0238104532116308
1416,0.0249879681800414
1418,0.00783252812555084
1422,0.00753646980480951
1423,0.00820844414685677
1425,0.00966658310841166
1428,0.0107526598494585
1429,0.0126419888283944
1430,0.0106745788027288
1431,0.0475258613936306
1432,0.00923372381270439
1434,0.0084204974048357
1435,0.00753747488996737
1436,0.314759401247108
1438,0.00842657926122392
1443,0.0511372365916955
1445,0.032479012814372
1446,0.0562746336888349
1453,0.0127562327083328
1456,0.0151074910703146
1458,0.0184468986836192
1459,0.0102663811418937
1460,0.0185978530765753
1461,0.115017095173592
1462,0.217910101264801
1463,0.0105276613716227
1466,0.187560108720078
1467,0.0152180261539325
1469,0.057131677446499
1470,0.0107739801126437
1471,0.181348946423722
1473,0.0164241109403915
1476,0.0151943831957132
1477,0.0230661859855779
1481,0.0106745788027288
1482,0.0255455707241658
1485,0.127818593170541
1486,0.184636683666088
1490,0.0251047764805316
1491,0.180271096609346
1493,0.00866005104993315
1494,0.050648137532203
1500,0.0112635439831013
1504,0.0179247676084289
1506,0.00779526527141194
1509,0.0108863055309802
1512,0.0112434962162885
1514,0.0216951957426484
1518,0.0101424146504651
1520,0.00766060620516584
1522,0.0482575377241211
1525,0.179173935082635
1526,0.0452452896198735
1529,0.207100599049927
1530,0.065111834119114
1532,0.0075657112401987
1533,0.0133884742203708
1537,0.0168488812787731
1542,0.0227789473628784
1544,0.0236376697466308
1545,0.204836471866042
1546,0.180268735720962
1549,0.129270261780374
1551,0.00760002563756109
1552,0.00760342371182211
1555,0.0122170046685002
1556,0.00758140894243936
1558,0.203723356144378
1560,0.00793001259306141
1561,0.0336116941106556
1562,0.00860813944957067
1563,0.00799069734359098
1566,0.00917800989812147
1568,0.0182357710648583
1570,0.0084599655081579
1575,0.125196645591264
1577,0.0107276548007739
1579,0.00850197363238961
1581,0.0118870099590951
1582,0.0785596146571642
1585,0.0358260212146679
1586,0.00988912895246925
1587,0.0133623578047094
1593,0.0214046203203018
1597,0.0678300578212545
1599,0.0208075411900467
1608,0.00867934676574931
1609,0.0106745788027288
1612,0.0186094589620964
1615,0.00767207799073214
1616,0.0149840687123502
1618,0.0214522236891255
1619,0.00755405416946897
1624,0.00914021951449625
1625,0.0730011259943947
1627,0.00843367954938003
1628,0.235681885417138
1635,0.0093479627071155
1636,0.0708734941587201
1637,0.0103389338293601
1640,0.00884347088177667
1642,0.012752620731276
1645,0.0163351813076349
1647,0.0104048379157546
1648,0.223878886701177
1650,0.0101774647936619
1651,0.0497380857254767
1653,0.00907393250595102
1654,0.00968347793645582
1655,0.0194704383219423
1656,0.0296209330781834
1657,0.128274851640107
1659,0.16039964089522
1661,0.0919500723720957
1662,0.0256536765150941
1663,0.120829300594086
1664,0.0294654904842864
1671,0.0108037782702564
1673,0.0106745788027288
1674,0.0123720926483532
1678,0.0103750095493179
1680,0.0238666983589326
1682,0.0263493008574625
1687,0.00823199798900126
1689,0.00824303994333563
1690,0.0137082383724276
1691,0.0149990614646892
1692,0.0272084687891534
1696,0.0188414017744212
1701,0.0464800512064786
1702,0.0205415443543352
1705,0.00851127854508718
1707,0.023159091921641
1711,0.0119513540540697
1714,0.039916301307851
1715,0.138266011165669
1716,0.0308267631637637
1717,0.0107580394719669
1719,0.00782928115964614
1723,0.00789940501591286
1725,0.00828009354857202
1726,0.455511915185446
1728,0.00771365739083413
1730,0.0108120787878989
1731,0.00819468019350426
1736,0.00984488759988712
1742,0.290037305342019
1745,0.073110943674543
1747,0.195498257446771
1749,0.0119800162835275
1750,0.0586691462781407
1751,0.0114514520507993
1752,0.0196005649904809
1753,0.0893588942844918
1754,0.0119037461446228
1758,0.113440117323486
1759,0.0229867263427902
1760,0.009307925112605
1761,0.0101538529945765
1763,0.022254533267466
1765,0.0643812663926169
1767,0.0468124796901015
1768,0.00795750492928147
1769,0.00995716815757325
1774,0.0265052271103153
1775,0.0238035006307667
1776,0.00749192200362957
1777,0.0151548011547198
1779,0.0221192459648451
1780,0.013933815377408
1783,0.010446670669307
1784,0.0091477990802476
1785,0.0102269652410797
1789,0.0104724962301282
1790,0.0322139143157066
1792,0.0123570252481351
1793,0.0608712275988507
1795,0.00868697077450642
1796,0.0151714647066815
1798,0.0233037958585153
1802,0.0170123751659081
1803,0.0401137620989469
1805,0.00880232461720516
1806,0.0345815402061034
1809,0.015472814566893
1810,0.00752418706572105
1812,0.0145546940119061
1813,0.0441575307742057
1814,0.0645526780144304
1815,0.0179262125966165
1817,0.0191502443415303
1818,0.0290067002735569
1819,0.0105274679650961
1820,0.0144899257524736
1821,0.115747793596991
1823,0.0374771163844305
1826,0.0196408734777482
1827,0.0213690535124496
1829,0.227622725538953
1831,0.0106852013461632
1833,0.0356310285404364
1834,0.012449727792957
1837,0.019293267318376
1838,0.00752226427746752
1839,0.0085732548900404
1840,0.023177094338374
1841,0.0183273028262847
1842,0.0197877615329723
1844,0.0411311381428602
1845,0.00878546350991487
1846,0.00764658520267557
1847,0.00837686792841441
1850,0.00763687824579448
1851,0.0214393235624321
1852,0.00758042161203002
1860,0.0257174137333507
1862,0.0336422946356811
1864,0.166391013827001
1865,0.00843167636099524
1866,0.0114617269567139
1867,0.0268660048628415
1870,0.0238089394371664
1871,0.0142229817496428
1872,0.00905835630747257
1873,0.00756831097766262
1874,0.098351084130958
1876,0.0337823445064479
1878,0.0241312457787442
1879,0.181114374758727
1884,0.0135038945015835
1885,0.0109185945429574
1888,0.0123285113399756
1893,0.0172571789878021
1897,0.0204312939294265
1901,0.0123208134804593
1902,0.00870436076176274
1903,0.00772507008297196
1905,0.0329075018154076
1907,0.00838343119853733
1908,0.258337087659172
1919,0.1761480093359
1921,0.220765687720454
1926,0.0079076565495739
1928,0.0188050162783547
1930,0.17169722400223
1933,0.0296750432833768
1934,0.0116388188462138
1935,0.0446506988853874
1939,0.221760920684023
1940,0.010727634544369
1942,0.00881117800295051
1943,0.0111394089564328
1945,0.0101820919773746
1946,0.0288935031467183
1948,0.0170046249688328
1949,0.0119635117029436
1952,0.0110334465227688
1953,0.0165148087800496
1955,0.00889853773592133
1959,0.028132815461571
1963,0.00911381565963328
1965,0.0150415925997185
1967,0.0102033110906953
1968,0.0217532867310662
1969,0.00865715109700146
1970,0.0339071912325553
1973,0.0115406271537854
1977,0.108573257375059
1978,0.00899869726205572
1979,0.00800258883465909
1988,0.023238701335942
1991,0.0174480112152293
1994,0.00752513622156665
1996,0.00862516282115681
1997,0.0211827775390041
1998,0.00873986835306983
2000,0.0903479675518832
2002,0.0197228389546314
2004,0.015355418790043
2007,0.0304796425481958
2008,0.0087308863132578
2010,0.00976295731679319
2011,0.0252898682660061
2012,0.0526208704605638
2015,0.0142159322154594
2018,0.00816662353639882
2019,0.00775205320673244
2023,0.0194099779846234
2024,0.033000328183719
2026,0.00909931077839945
2028,0.0087584794956586
2029,0.00949009543370988
2031,0.00896965169024315
2033,0.0203064727286206
2034,0.0503278187000694
2037,0.209927369761582
2038,0.0102055033095671
2039,0.011324061780323
2040,0.00760766632792143
2042,0.00908097644866824
2045,0.0119991174761513
2048,0.0194488088014245
2049,0.0128442085098885
2050,0.0252602273662745
2057,0.0209705178199219
2061,0.0166217577949152
2063,0.0438738432619176
2067,0.0172806026097082
2069,0.0203827429323074
2070,0.0105329125786355
2072,0.303828239617048
2073,0.0474068006286339
2075,0.00920142189435217
2076,0.0718485235342805
2081,0.0119850265046406
2082,0.0559785494085396
2084,0.0730150047158051
2085,0.0848449753656936
2086,0.0126341488872966
2088,0.0425725863527503
2092,0.0734141025147726
2093,0.0160964650952115
2094,0.00801773173211652
2096,0.0950140602014028
2102,0.01051141053968
2103,0.124621671320455
2104,0.0301492017923561
2108,0.131830655899389
2109,0.0286463259629648
2111,0.023480585305709
2113,0.0256944548640408
2116,0.0296534843688713
2117,0.0206920504180689
2118,0.0170845323474437
2119,0.00922772736547709
2120,0.00791828636633432
2121,0.0121097646757281
2124,0.0483283974153902
2125,0.016639209822672
2126,0.0114435979084159
2127,0.251798526892539
2131,0.00749790549167519
2133,0.0348232385500983
2134,0.0407199124703726
2136,0.00969455570093493
2137,0.0533338711879848
2139,0.0256205452605055
2144,0.00748614111446443
2145,0.0138316510834917
2146,0.0533808497925051
2149,0.0211209508002593
2150,0.00873803526046923
2151,0.0373122114166845
2152,0.0100070199265733
2153,0.00769916083616723
2157,0.0322792631611448
2158,0.00933429389236587
2159,0.0088711012813886
2161,0.0076641869985842
2163,0.0102928795949605
2166,0.0245990064632628
2169,0.0115504795157916
2171,0.0870438281349986
2177,0.0110767952712715
2179,0.062695448951977
2182,0.00787847673662035
2184,0.186185906626864
2185,0.0160507917542101
2186,0.00937134816684261
2187,0.011412798876655
2188,0.0153607207839344
2189,0.00861004541470025
2190,0.182260551532392
2194,0.0113302459787723
2195,0.00817619670834415
2196,0.0170685964074266
2198,0.103534551616273
2199,0.0253683768052163
2200,0.00814254330335305
2201,0.0106808245396531
2203,0.038601983484052
2208,0.00828776116190944
2209,0.0176516192164255
2210,0.0123022495508923
2211,0.00765383969429697
2213,0.0150805753445147
2214,0.00915302077883176
2215,0.22029079078901
2216,0.00881694801985639
2218,0.00891874378022285
2222,0.0186401067365413
2224,0.00757981613326557
2229,0.00967781312244751
2230,0.00961712380383962
2234,0.0427183522449996
2235,0.0100337229915297
2237,0.00938831657548883
2239,0.00786830940090705
2241,0.0136339819899776
2242,0.00778468457031727
2243,0.00961550309514097
2244,0.00756643364562087
2245,0.00812522465685763
2248,0.0710692922386008
2251,0.00856335542347512
2253,0.236467785471112
2254,0.00913147297176423
2257,0.00773653919981936
2261,0.0459921791849261
2262,0.00880968043860209
2266,0.00958092620558957
2269,0.0081402522809871
2275,0.0107029462587558
2278,0.00869249994319017
2279,0.00903573516339507
2283,0.0149481334721907
2284,0.0253659827306211
2285,0.00848956577369903
2286,0.00838289092309173
2287,0.0784725815320574
2289,0.136601266519002
2290,0.132834204007763
2291,0.0126341488872966
2293,0.0105212245452991
2300,0.0342756626437432
2301,0.00846824433154247
2302,0.0676723965427354
2303,0.0276204006553632
2304,0.00766048459546307
2305,0.0400694112594624
2306,0.0174022344242324
2307,0.0186094589620964
2308,0.164328901047818
2311,0.0221443271860842
2313,0.0301861909740007
2315,0.00757467345297702
2316,0.0159786363179638
2318,0.216325685843905
2322,0.0141117620312658
2323,0.00878361982397222
2325,0.0357606177046279
2327,0.0117344458080983
2328,0.050895421549065
2329,0.0877418687901988
2330,0.0217959337907201
2332,0.00772631795570759
2333,0.0142980707209987
2334,0.029953375481832
2337,0.0224383032665096
2338,0.0489712286999316
2341,0.0659810533815202
2344,0.0264436271947125
2345,0.0116376447634601
2347,0.0130360145098533
2348,0.0197867764314377
2349,0.00784983406208994
2350,0.00958124555571652
2351,0.0204160807138898
2358,0.0304415974152046
2359,0.042523586952595
2361,0.0125171552846102
2363,0.0191758318128292
2364,0.0149811338852934
2366,0.0520763148346422
2369,0.00775795955789557
2370,0.166899770780636
2373,0.0461179364657949
2375,0.0141781634753284
2377,0.0264692318009122
2384,0.0637579871994774
2385,0.0134436651531883
2386,0.0265714583146837
2387,0.00757011613763071
2388,0.0285896234927004
2392,0.010145569265987
2393,0.0197952940037579
2394,0.0106745788027288
2395,0.0209640028143702
2396,0.0108626528930182
2397,0.0142695325764236
2400,0.0106745788027288
2401,0.0143557327973547
2403,0.0211312685541438
2407,0.0972327668743422
2408,0.0248415769403688
2410,0.00827677036302255
2414,0.0987595768191323
2416,0.274185386485371
2421,0.00777176215667353
2422,0.0264436271947125
2423,0.0358347586377749
2425,0.0176964489933727
2430,0.0142986825212675
2433,0.014643047543272
2434,0.0227618694071456
2437,0.0147785160937318
2438,0.0095208532841922
2439,0.0391822767859346
2440,0.0862844366752796
2442,0.012156258414115
2444,0.0167087492785755
2449,0.00853378376292954
2456,0.00956482809090881
2458,0.025660664823348
2462,0.0117936364290209
2463,0.0148506136025361
2464,0.0121950802651765
2465,0.0123523999068301
2466,0.0114229716936578
2470,0.162630157689048
2476,0.00851504803595175
2478,0.0160585416720403
